id,ID,1,3,4,5,6,9,10,11,12,14,15,16,17,19,20,21,22,23,26,28,29,30,32,34,35,39,42,44,45,46,47,49,50,51,53,54,58,59,60,61,63,64,67,68,69,70,72,73,75,77,78,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,97
arginine,Arginine,11.9987715738,10.8853343448,21.4092500344,6.9446241259,3.7289141502,5.8129037516,11.9911131573,34.5388638338,18.887850039,7.2198764837,17.8674588117,8.9659068762,17.3439263857,20.0527422433,13.9639960456,14.2484727643,17.4384176904,21.5359043604,23.5077303073,38.4999720693,11.8851093836,9.3780673225,49.3561249471,50.5132722241,13.4933742763,8.0419970832,7.2905701107,7.9035270747,4.7339429581,9.057412148,6.7598314007,17.6060933764,9.631076597,14.7352597296,11.3048671174,12.5879115794,15.0859281368,30.7020875528,10.2875156368,10.8724860786,29.5344816291,14.2189610775,26.0377509933,13.7459756921,6.2398051591,13.4472286237,14.9157947483,22.7530714804,33.5034747283,18.3424718225,10.9059607449,14.4833306794,12.2634959911,5.9524328871,11.1826697474,25.8416454663,6.720052806,1.7931414895,14.7329052414,13.4179649167,7.0888965008,7.9973042664,21.5891069422,11.2623452784,5.3638915394,21.6179680981,13.1356146694
"serine, dl","Serine, DL",2.1416338899,1.9947155147,2.141153178,2.1511039281,2.0148144068,1.7264556021,2.1668975962,2.0151859674,2.237637474,1.9101319123,1.6000331452,1.9394562153,2.4518994185,2.1471317549,2.303262329,2.1300141114,1.9126547902,2.0997450465,2.7185645943,2.4421877785,2.581203071,2.1417118372,2.4678695881,2.1117254696,1.5840603985,2.1211688613,2.2114194513,2.339331046,2.1850898958,1.9310282535,2.2792389244,2.3699162941,2.3032594686,1.8799539146,2.2250600723,2.4006723003,2.2865048273,2.0425506323,2.3529879672,1.9634214306,2.0632977154,1.8017362277,2.7139646543,2.4421489032,2.1443000127,2.2752266956,2.5917744939,2.0437426467,2.0478390051,2.0963945769,2.3668312411,2.0599261598,2.1363769597,1.9750426929,1.9940016752,2.4160808687,2.1610314544,1.9484743777,1.8525661821,2.3105959137,2.1587518811,2.1960788002,2.572175732,1.8479986342,2.4673273901,2.3778878682,1.8501025864
threonine,Threonine,1.3691380103,1.4999817608,1.3686887758,1.0301883577,1.3588490973,1.2085400074,1.1886494057,1.5202212737,1.3011895612,1.3249654472,1.5904624394,1.0761122876,1.5021682239,1.5588520533,1.5827513814,1.3678852903,1.0007408232,1.183423108,1.3602384405,1.5633511268,1.4142424589,1.384980464,1.5985447816,1.334120871,1.3685388458,1.4239010621,1.4156455731,1.253850891,1.3346219768,0.9986259465,1.031441154,1.553061626,1.3662574615,1.3948735501,1.1564671655,1.831623574,1.4696529458,1.7103608133,1.5124866351,1.6135437706,1.6135303774,2.0596000826,1.8246895468,1.6144683495,1.1448726603,1.3459295315,1.9834980074,1.4436877859,1.032988668,1.422092127,1.4909102659,1.4492293832,1.2966973308,1.5377869061,1.5213538554,1.6289619131,1.3163544713,1.4350955848,1.506012921,1.5515307471,0.938586213,1.2407188857,1.1629052757,0.9739593016,1.172701726,2.109194732,2.0045098118
valine,Valine,1.311880817,1.3965869915,1.2545947532,1.1117978252,1.732310071,1.3142087859,1.4075589037,1.5491965848,1.3038391893,1.2316374574,1.709819223,1.1735377079,1.6410356857,1.8960924375,1.4756197409,1.342859929,1.3474369832,1.1715678515,1.2616802696,1.2551312977,1.1710987163,1.244944498,1.4340794709,1.6407191365,1.2876376892,1.5989994029,1.0580887334,1.178239596,1.2541101803,1.3174113952,1.3375894138,1.308207452,1.1880766775,0.9400371219,1.3726463067,1.2664274721,1.1615608452,1.3495910865,1.0987547036,0.9732241141,1.5120646288,1.1404132651,1.2713149493,1.5572263306,1.0973539267,1.3590674883,1.3336260748,1.3445234268,1.6236018748,1.712026477,1.3566589413,1.2301268964,1.175770356,1.3857515631,1.0366855657,1.1782612261,1.3273879533,1.1030954849,1.312018824,1.3855659861,1.3208312904,1.187730622,1.3230725005,1.4425411588,1.1403515505,1.3172928523,1.1162049474
tryptophan,Tryptophan,3.9710650595,3.6123672302,2.9760506073,3.0669716624,5.7861279873,1.9926380083,4.4381935377,3.5120461037,4.781041178,1.9531592547,3.2327432191,2.2234707368,2.754670702,5.0096605065,4.1811073855,3.6642200558,1.9626213154,3.2126804575,2.7335460134,3.9213285972,1.9870248197,2.7245709874,3.8858927364,4.8244156875,2.9960540702,1.8043603083,1.9339654507,2.505955582,2.4371522277,2.0203230963,2.5708912982,3.4117702731,3.5272972022,2.5338813188,3.2573253302,3.7684328085,3.4125138936,2.8516001066,3.3159251819,2.966457006,4.5309865505,2.2792532172,4.8532737636,3.818260614,2.6414162046,3.3310794914,3.0063844691,3.2286963162,3.7710936921,4.0567001883,4.1761501495,4.2847247781,2.4194163731,6.6234094493,3.0520698169,3.4659454428,3.633757436,2.3150066529,3.1154878039,3.1013696894,3.2812127993,2.3306548009,1.968943272,4.3294620228,1.7956500976,3.9504167656,2.5867648828
tyrosine,Tyrosine,1.6002209699,1.9682088542,1.7902606146,1.1727719139,3.3908222352,1.2324042947,1.8365229545,2.3127053171,1.9877940391,1.6792499143,2.060107304,1.5002083693,1.4855812625,2.7287136049,2.0420934891,2.2920282915,2.0770845059,1.3380402636,1.932281417,2.1605284397,1.3603435461,1.5164901149,2.4368083298,2.5021080512,2.068745094,1.5563727963,1.347507445,1.7412693649,1.622546126,1.8458285741,1.3211661418,1.7893005017,1.8688681155,1.1465221404,1.638493574,1.7011217688,1.5896799684,1.718136083,1.7580063042,1.9722579934,2.7796519393,1.5535494596,1.967269075,2.4712962659,1.4818160267,2.0586090788,1.6686955726,1.809027231,1.9993718839,2.2472870809,1.9050170515,1.597744544,1.8266015121,1.9939636913,1.3080837489,2.1448023237,2.0949744599,1.4943503625,1.3304402768,1.7000656485,1.704226368,1.0207098416,2.0147306763,2.0554890424,1.3338413163,1.9427212363,1.3875735573
"alanine, beta","Alanine, beta",1.0875227627,1.4690515749,1.3614297223,1.1000081656,1.4300552877,1.3692087717,1.6185527046,1.4821559327,1.7938823601,1.2735143133,1.7640341949,0.8952593628,1.1373676727,1.4729623686,2.1216960206,1.5095647331,1.3312699857,1.3545974501,1.4339665622,1.3321713033,1.1597701389,1.2610447761,1.5212474685,1.1814667443,2.0217839812,1.8487294101,1.2029597167,1.1331621667,1.2288035747,1.1966982815,1.5278579141,1.0027582632,1.1294655844,1.2092962026,1.432931959,1.5194588433,1.3357256964,2.0522123312,1.8475932232,1.5142675577,1.704952739,1.6945431695,1.2455707562,1.3511852625,1.1683935691,1.2857587026,1.2795725859,1.3329535595,1.3824671725,1.3520781086,1.3578324917,1.2589799447,1.4953763226,1.1412858628,1.1945974544,1.3076492132,1.3175290452,1.7240690159,1.3292081749,1.7055280197,1.6470206249,1.4445511925,1.2078357213,1.5522926731,1.0861009764,1.1484991467,1.0577193878
putrescine,Putrescine,0.7480328162,0.747772304,1.1491671364,0.4337173244,0.4307311126,0.7440028258,0.4241425219,0.9006518654,1.2041504914,0.2177964396,0.3114216199,0.2384801075,0.833495425,0.4873730949,0.8534758689,0.44151583,0.8012699189,0.8143380745,0.7110335306,0.8751651535,0.7929177453,0.8187931413,1.8831136709,0.8735728288,0.240075531,0.7092844526,0.3121686437,0.3390566502,0.4720080004,0.2033154463,0.5698142431,1.1246802961,0.5160158337,0.67796561,0.2990883098,0.7529555407,0.8091421201,1.0282784975,0.8003949328,0.7962543012,0.6085201492,0.5580966803,0.6315418267,1.0373592456,0.4621131035,0.5536430464,1.4410127466,0.8325199664,2.1550656255,0.286294937,0.502392548,0.7146336462,0.4755632486,0.9369368853,0.7917148678,0.7974783385,0.4413482658,0.4613415134,0.3456611984,0.4931675743,0.4101017544,0.3574508263,0.7530994621,0.92606985,0.4373240395,0.9347045896,0.5345211896
spermidine,Spermidine,0.0330636995,0.0468983983,0.0348947867,0.0246404395,0.0285980945,0.0387746841,0.0348301596,0.0570346683,0.0482481948,0.0628477878,0.0442689013,0.0218225156,0.0334200829,0.0308173167,0.0320905118,0.0569757463,0.0440555305,0.0291315965,0.1202366489,0.0333048774,0.0354883127,0.0291778783,0.0633360986,0.0396329852,0.0642632595,0.0341268553,0.0434504236,0.0289116867,0.024274071,0.0258470964,0.0215072115,0.0289561871,0.04377753,0.0329387943,0.0368520019,0.0346722931,0.0310079235,0.0330730307,0.0374547805,0.0332724954,0.052608487,0.0413147511,0.0449827729,0.0286850056,0.0345491133,0.0378018261,0.1006045126,0.061622221,0.0372119662,0.0190842993,0.0483715893,0.0236896706,0.0458724637,0.0293941806,0.0462548309,0.0959584739,0.0337878149,0.0246930346,0.0329852529,0.0335305431,0.0437829705,0.0439571427,0.0385484304,0.0234322483,0.0539159853,0.0415017609,0.0342287743
ornithine,Ornithine,11.1645562988,20.4320830232,30.8065324632,5.2477215906,4.2797404756,15.5643334043,11.1556773584,22.899948292,38.7102574911,6.0422100821,14.2349359977,9.0371763437,12.7776321745,15.7604321052,12.4426602541,11.0334247264,11.5223752675,18.1083151292,47.0728856369,69.5562897957,7.3756162706,11.0880159731,58.4166688669,41.1945350678,8.083138381,5.9758763834,6.1896136903,5.1835573776,2.9806927771,5.7139188284,6.9022647624,15.425196347,9.2060466487,16.0108413495,10.10753876,12.4839116346,11.4712490093,17.8336276799,9.0958075333,5.632407644,20.9921156733,13.3929291823,55.6981805038,16.4771268827,7.827263687,12.5807123007,9.1511259609,20.0337444692,38.064212003,16.4655704055,9.4798914096,8.4654973829,7.1404599436,3.4175549971,13.3650972815,38.1838112958,4.5552723928,0.9096279517,12.487787723,10.907120617,3.2501477947,8.5887224012,34.7893787578,8.1699538018,5.587272504,52.6745923376,10.8400088734
shikimic acid,Shikimic acid,0.6689672987,1.0442407035,0.8917359083,1.1005119684,1.0847797495,1.013379809,1.0894915349,1.0603400988,1.0064004688,0.7929793721,1.3352441974,0.5867783111,0.7215850183,1.159549133,0.8957873503,1.1641222678,0.9780840827,1.0046359486,0.7313541327,0.7984969843,0.9269978985,0.7226081345,0.786571144,0.8293719164,1.1946733977,1.2796314059,1.0139220842,0.8636783528,1.2146071429,1.0163052384,0.7277164701,0.6692298224,0.8915815167,1.0297203969,0.7148820908,0.9063566035,0.9063485563,1.0581028014,0.9176020846,0.9153538023,0.8903547483,0.889829792,0.7897785728,1.0721821901,1.0391057978,0.9002737317,1.1427016534,0.9615003526,0.8518815906,1.0055710779,1.3749953163,0.8254195936,0.6664584017,1.3700981186,0.9473472732,0.815989162,1.0980595146,1.0283271314,1.0658236876,1.080430984,1.1065224904,0.9358487587,0.8423571921,1.3723885637,0.7692363443,0.7127216794,0.7077163993
"proline, 4-hydroxy","Proline, 4-hydroxy",1.1596491097,3.1263809531,1.4526088623,1.0574167828,1.3576676885,1.9748221835,1.3130163893,2.377639658,1.1235549226,1.7140891074,2.2580912957,1.7402382849,1.9565526095,3.3733347997,1.460752656,2.549385705,1.0739875129,1.4009551991,2.1503629959,1.3114635507,0.8705811585,1.5569175171,1.2492735697,0.8880296345,2.6549688511,1.1983845183,1.9863992533,0.9787515389,1.4977713259,1.8831902027,0.9885963301,1.7671499561,1.1965402105,1.2606101342,1.3719771616,2.3289167555,0.9282522109,1.625351904,1.3665158455,1.1601219534,1.7780623771,1.9722641262,0.9415972313,1.3602938774,1.1360999199,1.3666973275,1.0781861353,1.0840892581,0.7797044228,1.3286918246,1.3527632047,1.0071577824,0.9638446651,0.5151554655,1.6965626655,1.3102639238,1.3132704093,1.5399194204,1.081543164,2.8633762189,2.5799646172,1.864197455,1.3243310065,1.3908784074,1.4739778997,1.2407630076,1.9518372394
malate,malate,0.7703838467,0.9456127199,0.6752728146,0.7236747511,0.7292279969,0.9060741177,0.974170685,0.807390435,0.8957304295,1.0001101811,1.1284040427,0.8647015825,0.6642600237,0.9119419684,0.9045802599,0.7038264214,0.7156264369,0.7372876664,0.7909095112,0.726881485,0.7688883164,0.7499432272,0.7674288709,0.5814855778,0.9850986575,0.8259266493,0.8384078598,0.7300956614,0.8217132352,0.8506508766,0.8464656864,0.6963983973,0.6714111647,0.7810262401,0.6689164217,0.7457497807,0.7235433726,0.6339943512,0.6981922256,0.7969155081,0.7984944062,0.7679287999,0.7238865312,0.872484584,0.7928136701,0.9522864795,0.6618873458,0.7922789487,0.7510607639,0.7052464839,0.9553787851,0.7909845819,0.6823602194,0.5651769777,0.8055914573,0.8547006885,0.7634619671,0.8221138263,0.9045986959,0.8739265615,0.8951420953,0.7569490993,0.6460658381,0.7407489104,0.7817646259,0.7348781383,0.8309012091
fumarate,fumarate,0.7937883755,1.0161091867,0.6827066782,0.753085105,0.8010817614,1.0446379848,1.02480867,1.0588281745,0.8603046045,1.0562375999,1.2778471132,0.9632832858,0.8141525552,0.9680541866,0.9617541696,0.8308892435,0.8650662179,0.8189451994,1.0096297407,0.8230389562,0.8260687662,0.7800299766,0.898539102,0.7070182702,1.1421417587,0.8792040356,0.8932851797,0.7488967421,0.8122026701,0.806000877,0.9798493312,0.7473673565,0.8228562418,0.9436416611,0.7281843708,0.7758529744,0.694638492,0.7783502487,0.7294460814,0.9525548833,0.9796024125,0.9239200665,0.6640099246,0.991899496,0.7997569747,1.020402852,0.7205774041,0.8694161781,0.8287916388,0.8259441116,1.0973764371,0.911368901,0.8083330578,0.7080065588,0.9090704676,1.0277555396,0.8534528314,0.9453772073,0.9172508571,0.9794046902,1.0436429373,0.9639274577,0.8055453591,0.8301023534,0.8423874819,0.8222948434,1.0270625195
succinate,succinate,0.3418089687,0.7606749617,0.5024469598,0.4299130922,0.7191852934,0.7490255998,0.8749293743,1.0617895218,0.5709875135,0.8145688072,1.4759991001,0.6783242496,0.5194504726,0.6482763416,0.6948274278,0.8924979107,0.5902944646,0.6679711905,0.6339180625,0.6005976568,0.5934416729,0.5178488016,0.5262177366,0.4725102182,1.0569576976,1.3793304621,0.6896293532,0.4562502402,0.6613086266,0.6164850711,0.6024129104,0.6258289169,0.3877972646,1.0790605575,0.4650209774,0.7890751266,0.4596969736,0.3397877437,0.5988335684,0.8485925226,0.5175896936,0.5727638574,0.5478537558,0.4632054118,0.8201432843,0.5757052976,0.8284175085,0.4749339742,0.2826069848,0.4996897032,1.0783410152,0.5972293605,0.5748952545,0.3681599465,0.4596477705,0.6179407091,0.7080488349,0.5858263431,0.6078937667,0.5856395227,0.5629465993,0.9327155476,0.3679644976,0.4314660268,0.6142518921,0.4449313725,0.5309842868
glyceric acid,Glyceric acid,0.454254841,1.0065763382,0.3582960972,0.4603730547,1.0683905827,0.8893569738,0.9542268148,0.5832596652,0.7331427892,1.3269246817,1.7886373264,0.8079437629,0.4262597293,1.1469911274,0.694196901,0.9440097811,0.5477377078,0.537010631,0.5474391241,0.6397061879,0.5419818361,0.3611792471,0.3606100227,0.3875471242,1.2878557656,1.1404956249,0.6458632754,0.5161358813,1.1126605436,1.0601883754,0.676643438,0.336763903,0.8612505073,0.4863510049,0.4116223007,0.6861199736,0.4697445935,0.348828456,0.431069473,0.6782604716,0.5310550813,0.6954458214,0.321121745,0.5385133641,0.7584205872,0.7279922192,0.6929172192,0.6927441678,0.3334637167,0.7625392215,1.0865823727,0.4301472531,0.453959669,0.3078156037,0.4418963785,0.6163995147,0.7761955213,0.5108406716,0.504151709,0.552378107,1.0554629383,0.7259493737,0.3831173358,0.5190210887,0.5037729871,0.3705760769,0.5577506105
no3,NO3,4.1167101075,12.7878991776,6.6767755164,6.3480383029,7.1758317986,16.567667378,9.0808688346,6.0873908178,5.0333273995,10.0360800094,12.8991178153,7.1126642992,5.0548272991,6.4672154092,5.9612594953,10.3246748938,10.8589507188,6.1077717474,3.2892585125,6.9390050874,5.0668930253,5.4781032431,13.2713960805,1.737628616,10.3465032274,7.7333571587,5.8991510642,5.6551123916,6.5261069974,4.6766809229,12.7839672781,6.6058640515,4.2159372363,6.4092676384,7.67202035,6.310290605,2.6391482739,3.9677932949,4.1322685429,6.4920493081,11.5882748941,4.9617576083,3.3642928668,7.1044477776,3.9505733265,5.1083199879,5.4551447871,4.4946588552,1.7788583182,10.3453441012,12.3620288769,6.1439028385,5.2543246914,3.679972889,4.6259454936,4.5294467559,5.5959237904,7.1500466638,9.7713537726,3.7958254787,10.2272402659,6.9650146587,4.8070689909,8.0342985666,4.7402675562,6.3962143741,12.8808202318
urea,Urea,3.6453129499,3.0264858942,2.3906350215,1.4078328137,2.7486085576,1.933086346,1.7374356428,1.4060171759,3.6844229052,2.3911610173,1.5365687608,1.9233907791,2.5118025881,3.0663111057,2.1702448442,2.4403760961,3.1877463184,2.2143992747,1.8429648515,2.1147555066,1.8087561483,2.0625851614,0.9163130148,1.8087785334,1.6826808102,2.0445427081,1.8635226875,1.6193854406,1.9797638491,1.7387951148,2.6571735923,2.7200596312,1.564484118,1.5979686906,1.9049565809,2.2968568884,1.9106509939,1.2263410002,2.0938499017,1.3948323173,1.1114730601,2.5127923353,1.2217785881,1.695861582,2.6170010032,2.0160559573,2.7440989864,1.4809852839,1.3921777166,2.9585299381,1.6848022398,1.6469754222,1.6450664864,1.5982522771,2.720432276,1.9880395853,2.587464426,2.0859313464,1.2527358352,1.7550492971,1.2456721273,2.2130437658,1.5296216079,1.9820237047,1.7204829098,1.9683550978,1.7493732423
4-amino-butyrate,4-amino-butyrate,1.8850006096,2.3621619089,1.3044704623,1.583307145,3.0515109889,2.9274919829,2.3250322975,2.4541297228,2.3254238534,2.350951236,3.6253419704,1.4547360649,1.8510692874,4.5470892639,2.6158265241,2.1867094062,1.2869888816,1.7583681638,1.5348903725,2.2959481312,1.7788353366,1.7434737291,2.3143193073,2.83377629,3.1115984671,2.5791354689,1.377724874,1.6430444171,1.6227693242,2.1258058562,1.3638626796,1.8225013304,2.1887025839,1.2417938,1.3534419012,1.881894063,1.5604613132,1.7613575533,1.5484041592,1.5292654889,2.1541286096,1.5713530211,1.7142911831,3.1114988147,1.3193059441,2.8870496281,1.5904485998,2.4677847853,1.7074244711,3.0995746141,2.6513120141,1.7582517535,1.5728778654,1.4506673552,1.258972998,2.2000076946,2.4709303705,1.2783686793,1.5652754987,2.36437044,1.4700966421,1.6950721725,2.084191138,2.3652695167,1.7126428424,1.5136340189,1.547759669
benzoic acid,Benzoic acid,1.3685704606,1.6702511327,1.3911493856,1.632493656,1.4940024802,1.5703259187,1.7268155127,1.5561024926,1.575577669,1.6917911573,1.6750730595,1.7084340538,1.5077249946,1.5552413079,1.8742428867,1.4941656193,1.4348491205,1.660048846,1.7919091891,1.5588159537,1.5014816772,1.4899429624,1.6707682661,1.2506142689,1.5603693786,1.5448790133,1.5883799635,1.4647797603,1.3612196764,1.1896343643,2.0199511814,2.4474048068,1.5035681128,1.4690448303,1.7664757403,1.7880338445,1.3094653219,1.1314533833,1.5608270002,1.5383234922,1.4624415164,2.0638191332,1.6548247702,1.6525646728,1.4995957851,1.7230906631,1.5228973589,1.44143808,1.2543452746,1.7019120418,1.8185841801,1.2764066686,1.4631633027,0.9893358448,1.3499377419,1.6773280786,1.5004582003,1.2999147697,1.5065397553,1.9512214021,1.500715606,2.0990606564,1.421384738,1.1725364211,1.2674835325,1.4007597001,1.3663739356
nicotinic acid,Nicotinic acid,0.327870128,0.4303078465,0.726576035,0.4304583477,0.380401484,0.3296884543,1.3236777042,0.3373123139,0.5416715506,0.3889194075,0.568074475,0.4057186191,0.4610486114,0.5138871757,0.4760651466,0.520434943,0.3530060394,0.369125922,0.4757543856,0.4467804151,0.2498901803,0.4810737748,0.3208610355,0.2368497398,0.2660552164,0.2945315821,0.4928270839,0.2983499412,0.6038519696,0.3711835184,0.7077404282,0.6458201457,0.2512388747,0.4201207745,0.3069639432,0.5494271066,0.2778117673,0.5669268639,0.4916468692,0.5799948752,0.2000574569,0.3400733342,0.375701696,0.3727972342,0.3928497645,0.3609832086,0.3647198231,0.3978775781,0.2580688964,0.3061071714,0.4665997293,0.5441331806,0.3371054765,0.3547640785,0.4559046233,0.3843007624,0.3372032278,0.2870148579,0.5403486055,0.3506695468,0.3530247771,0.3699657055,0.2481760132,0.3212087007,0.2843274995,0.298662669,0.2667008339
dehydroascorbate,Dehydroascorbate,0.0609074605,0.1316939785,0.0686599752,0.1071293409,0.086665573,0.1612891394,0.1078140251,0.1756666717,0.1112544971,0.0730922793,0.2203279746,0.1501967407,0.0644201265,0.0857512148,0.1259317042,0.1020239249,0.1352830179,0.1203547608,0.0974883003,0.068301459,0.1018806682,0.1052891678,0.0966649103,0.104670572,0.0821197287,0.1416707908,0.1641173554,0.1193189572,0.1320265961,0.1709184862,0.0991250615,0.105413091,0.0725674723,0.1251686149,0.0896433331,0.0869917075,0.1022820191,0.1060186912,0.1133543796,0.1047241647,0.1053640576,0.1766663705,0.0914719141,0.0827523422,0.1046420665,0.0941507003,0.1180490937,0.1167003002,0.0981641566,0.0676607843,0.2410586207,0.1132120946,0.1308582995,0.1258796677,0.1138369202,0.0812275763,0.1487194923,0.1982150948,0.2322348568,0.1415732154,0.1529031777,0.1144235404,0.0761221788,0.1735665856,0.1039431031,0.059115879,0.1446438269
threonate,Threonate,0.6444219415,1.5505071404,0.8898223488,0.9852090022,1.4518532293,1.8654310465,1.5654470329,1.3936457032,1.2990814553,2.4207813339,2.8812895347,1.4751326191,0.9324075135,1.6484652985,1.4830707366,1.9283966193,1.6104308157,1.4502575843,1.307332225,1.0085187266,1.2513337418,1.2924976143,1.0402979667,0.9722583099,2.6237187943,1.8663715162,1.587904261,1.165089233,1.5274579733,1.5671928641,0.9072254947,1.2062045553,1.0244318014,1.602738189,1.3595208126,1.7643818644,1.1418158609,0.7702197166,1.018291381,1.4001795884,1.079572499,2.1377702395,0.8184528666,0.7101353909,1.250464347,1.5215631992,1.5835862674,1.4400886806,0.6398959811,1.1750066344,2.850393213,0.9010344104,1.1399750128,0.980465093,1.2746501287,1.4171571826,1.6007960527,2.0879739595,2.274004825,1.2607913691,2.0071880241,1.7133288593,0.8099271248,1.2401379898,1.4647120771,0.9409169121,1.7316664006
nr_vmax,NR_Vmax,134.455,195.56,217.992,152.078,214.498,164.984,183.0333333333,125.886,175.932,184.562,140.26,143.97,197.132,193.184,184.998,168.752,151.6,178.39,141.672,162.34,195.46,167.978,187.186,151.562,131.122,178.268,70.98,172.34,180.662,177.264,162.304,181.094,220.828,116.692,147.894,163.456,111.035,191.106,166.304,171.108,166.416,181.704,230.16,121.102,135.058,190.22,180.668,151.13,182.608,180.456,214.668,57.67,117.416,128.568,100.836,129.192,175.586,165.552,199.742,143.858,203.684,178.824,202.256,160.624,168.862,156.386,190.666
agpase,AGPase,315.8633333333,654.968,404.1975,635.55,518.896,416.314,498.2625,628.02,482.72,471.192,518.088,489.54,504.85,411.776,539.7266666667,600,555.408,599.2,687.414,541.748,600.894,552.548,740.856,653.444,598.328,533.102,799.714,592.478,465.412,480.706,317.96,567.254,384.052,410.378,513.684,614.93,776.896,604.086,593.498,728.322,608.056,495.53,418.86,544.536,622.134,478.564,646.064,853.486,514.378,458.296,789.836,548.094,519.99,549.532,596.724,546.718,531.782,598.14,760.44,629.926,560.706,441.774,495.058,519.0433333333,693.598,686.48,641.184
gs,GS,843.86,896.504,852.238,915.418,900.374,972.974,960.72,926.562,976.286,1070.416,754.372,818.874,913.894,1191.378,900.1706666667,1062.61,877.62,1063.872,1060.262,1060.454,1064.604,912.516,1007.126,1065.62,942.184,889.956,983.912,887.666,961.974,904.628,642.56,735.008,901.694,774.33,718.552,1187.252,1108.496,917.112,1128.72,1101.918,1096.432,952.73,1212.436,971.09,836.478,941.635,1029.922,1246.44,1020.54,859.57,959.838,1053.896,979.534,842.218,999.652,860.62,892.442,1096.542,782.992,815.95,827.754,845.802,976.512,974.316,905.508,817.755,1133.034
nadmdh,NADMDH,45885.3466666667,75333.562,80450.626,77447.654,67878.406,73156.804,75769.615,72202.89,81874.816,66462.326,67275.508,74373.68,56803.404,80017.986,75190.6813333333,64657.77,64799.438,74060.24,73107.856,60266.678,95374.594,67484.76,78754.6,82097.528,72159.912,78475.38,79078.072,68815.112,58519.538,64329.658,53897.258,60754.526,65627.816,54410.426,68277.002,78554.38,66659.082,72676.602,70421.914,83548.45,70495.676,66147.664,57890.558,65098.694,64917.586,76221.768,64723.014,86942.994,82281.536,59875.884,83391.742,82574.116,74743.738,76432.388,66104.798,87261.436,73463.062,52667.21,87575.264,70058.874,65862.894,58980.804,70128.06,73929.866,74966.498,66667.252,68259.832
gogat,GOGAT,494.71,846.51,365.5425,807.58,763.77,612.738,742.4225,723.245,658.392,909.42,493.96,650.61,722.14,888.43,741.27,715.9425,704.392,882.596,690.504,850.246,640.756,813.584,883.112,788.37,644.95,701.856,694.2566666667,684.412,509.764,715.9,832.05,723.11,557.466,555.65,681.064,664.354,724.456,708.582,664.328,746.108,752.4975,916.42,722.5825,671.065,519.962,813.11,572.346,1079.402,522.256,634.38,735.68,762.0625,570.6366666667,508.535,777.97,522.224,533.912,698.556,936.364,534.426,663.11,555.498,668.016,659.75,630.94,703.7875,673.77
pepcx,PEPCx,331.5533333333,432.694,410.27,433.452,384.494,238.284,450.515,372.858,439.908,420.408,321.05,355.778,351.216,620.432,502.3546666667,423.636,379.408,437.6975,391.618,451.248,561.625,400.978,388.382,456.8475,481.2,431.912,460.348,402.936,355.316,384.532,334.244,371.78,327.804,387.735,329.855,414.23,336.18,489.528,473.082,491.622,402.532,312.316,385.14,348.122,447.95,392.834,457.31,498.682,480.316,419.088,529.758,454.998,337.474,434.316,450.502,507.04,487.84,365.932,467.298,315.26,512.956,355.688,391.004,405.54,440.296,317.634,484.568
nadgldh,NADGlDH,681.29,616.584,749.102,657.456,653.872,514.172,622.4525,759.032,821.096,638.11,620.126,566.176,676.698,860.942,816.472,602.098,590.632,650.882,672.518,701.644,604.79,816.276,644.422,883.66,538.436,774,605.264,659.85,644.858,719.88,670.5766666667,663.29,632.144,646.174,641.264,658.406,701.58,747.808,809.496,677.292,492.966,602.208,924.72,453.382,656.508,670.158,704.418,839.324,927.244,670.464,614.762,755.388,568.962,680.608,677.478,669.978,676.31,576.746,692.416,682.746,559.478,571.358,708.944,784.16,691.946,581.488,532.704
fumarase,Fumarase,4155.2166666667,3849.474,5840.88,4488.938,5924.3,4515.45,3904.4933333333,5126.115,6002.918,5257.5025,4760.7,4591.944,8111.738,6809.845,7076.6686666667,5089.634,5165.3,5680.4266666667,3790.426,5940.086,5556.976,5942.456,6880.958,6300.164,7286.678,6226.8625,5835.91,5302.395,6791.36,7449.23,7350.5333333333,6558.156,6981.118,4258.394,5443.888,5277.118,6119.3833333333,6623.584,7017.578,5909.922,4876.074,5487.568,5015.85,4672.884,6379.714,5453.9366666667,6381.648,7305.484,6191.14,5796.556,6978.404,7350.54,4516.78,7190.77,5837.86,7456.444,9180.388,4624.926,5491.572,6331.634,5602.28,5757.058,4778.914,3970.146,6496.964,3357.79,5667.964
